year_start,year_end,period_label,source_file,source_url,source_sheet,from_state,to_state,estimate,moe,estimate_raw,moe_raw
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,Pennsylvania,1103.0,1037.0,1103,1037
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,Puerto Rico,0.0,289.0,0,289
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,Rhode Island,64.0,104.0,64,104
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,South Carolina,936.0,759.0,936,759
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,South Dakota,79.0,94.0,79,94
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,Tennessee,1544.0,978.0,1544,978
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,Texas,27572.0,4915.0,27572,4915
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,Utah,792.0,683.0,792,683
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,Vermont,140.0,209.0,140,209
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,Virginia,417.0,263.0,417,263
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,Washington,1604.0,1193.0,1604,1193
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,West Virginia,51.0,87.0,51,87
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,Wisconsin,358.0,282.0,358,282
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oklahoma,Wyoming,171.0,173.0,171,173
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Alabama,31.0,56.0,31,56
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Alaska,3075.0,1460.0,3075,1460
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Arizona,7820.0,3224.0,7820,3224
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Arkansas,982.0,790.0,982,790
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,California,20369.0,3127.0,20369,3127
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Colorado,4028.0,1608.0,4028,1608
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Connecticut,58.0,98.0,58,98
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Delaware,0.0,263.0,0,263
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,District of Columbia,412.0,340.0,412,340
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Florida,3286.0,1343.0,3286,1343
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Georgia,1019.0,708.0,1019,708
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Hawaii,388.0,319.0,388,319
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Idaho,7300.0,2512.0,7300,2512
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Illinois,1171.0,643.0,1171,643
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Indiana,1972.0,1685.0,1972,1685
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Iowa,1040.0,926.0,1040,926
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Kansas,271.0,250.0,271,250
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Kentucky,938.0,537.0,938,537
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Louisiana,654.0,630.0,654,630
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Maine,113.0,128.0,113,128
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Maryland,253.0,246.0,253,246
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Massachusetts,501.0,679.0,501,679
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Michigan,240.0,232.0,240,232
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Minnesota,810.0,528.0,810,528
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Mississippi,171.0,205.0,171,205
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Missouri,809.0,467.0,809,467
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Montana,2102.0,1263.0,2102,1263
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Nebraska,346.0,325.0,346,325
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Nevada,2709.0,1366.0,2709,1366
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,New Hampshire,468.0,597.0,468,597
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,New Jersey,284.0,373.0,284,373
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,New Mexico,830.0,574.0,830,574
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,New York,1365.0,648.0,1365,648
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,North Carolina,999.0,614.0,999,614
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,North Dakota,957.0,792.0,957,792
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Ohio,1330.0,1171.0,1330,1171
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Oklahoma,704.0,603.0,704,603
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Oregon,530199.0,17163.0,530199,17163
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Pennsylvania,740.0,456.0,740,456
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Puerto Rico,95.0,150.0,95,150
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Rhode Island,73.0,121.0,73,121
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,South Carolina,517.0,483.0,517,483
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,South Dakota,224.0,221.0,224,221
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Tennessee,890.0,614.0,890,614
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Texas,5732.0,2065.0,5732,2065
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Utah,5487.0,2292.0,5487,2292
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Vermont,183.0,132.0,183,132
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Virginia,876.0,700.0,876,700
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Washington,25238.0,3370.0,25238,3370
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,West Virginia,22.0,42.0,22,42
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Wisconsin,667.0,493.0,667,493
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Oregon,Wyoming,601.0,520.0,601,520
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Alabama,1675.0,978.0,1675,978
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Alaska,1526.0,1760.0,1526,1760
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Arizona,5664.0,2085.0,5664,2085
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Arkansas,554.0,442.0,554,442
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,California,11697.0,2416.0,11697,2416
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Colorado,3788.0,1124.0,3788,1124
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Connecticut,3036.0,1763.0,3036,1763
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Delaware,8892.0,1609.0,8892,1609
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,District of Columbia,1880.0,795.0,1880,795
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Florida,21401.0,2925.0,21401,2925
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Georgia,7752.0,1992.0,7752,1992
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Hawaii,1602.0,1166.0,1602,1166
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Idaho,288.0,264.0,288,264
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Illinois,3511.0,1336.0,3511,1336
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Indiana,4779.0,2960.0,4779,2960
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Iowa,430.0,359.0,430,359
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Kansas,463.0,549.0,463,549
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Kentucky,872.0,575.0,872,575
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Louisiana,751.0,487.0,751,487
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Maine,805.0,607.0,805,607
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Maryland,14072.0,3551.0,14072,3551
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Massachusetts,4800.0,1455.0,4800,1455
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Michigan,4077.0,1267.0,4077,1267
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Minnesota,1377.0,949.0,1377,949
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Mississippi,1320.0,860.0,1320,860
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Missouri,1302.0,678.0,1302,678
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Montana,213.0,265.0,213,265
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Nebraska,297.0,258.0,297,258
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Nevada,781.0,534.0,781,534
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,New Hampshire,550.0,483.0,550,483
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,New Jersey,24752.0,3265.0,24752,3265
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,New Mexico,1077.0,591.0,1077,591
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,New York,20695.0,2584.0,20695,2584
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,North Carolina,11138.0,2832.0,11138,2832
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,North Dakota,145.0,185.0,145,185
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Ohio,11099.0,2060.0,11099,2060
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Oklahoma,844.0,541.0,844,541
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Oregon,2125.0,1077.0,2125,1077
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Pennsylvania,1262078.0,30126.0,1262078,30126
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Puerto Rico,2088.0,1071.0,2088,1071
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Rhode Island,1012.0,453.0,1012,453
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,South Carolina,6538.0,1886.0,6538,1886
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,South Dakota,618.0,605.0,618,605
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Tennessee,3798.0,1302.0,3798,1302
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Texas,8785.0,2544.0,8785,2544
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Utah,682.0,584.0,682,584
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Vermont,643.0,393.0,643,393
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Virginia,13283.0,3060.0,13283,3060
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Washington,2910.0,1155.0,2910,1155
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,West Virginia,5959.0,1847.0,5959,1847
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Wisconsin,1590.0,721.0,1590,721
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Pennsylvania,Wyoming,398.0,237.0,398,237
2008,2008,2008,state_to_state_migrations_table_2008.xls,https://www2.census.gov/programs-surveys/demo/tables/geographic-mobility/2008/state-to-state-migration/state_to_state_migrations_table_2008.xls,Table,Puerto Rico,Alabama,647.0,564.0,647,564
